names,places,ranks,scores,address,links,imgs
南源·购物广场,威海,28,4.9,文山路与昆嵛路交叉口西北100米,https://you.ctrip.com/shopping/weihai169/2098579.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
燕喜堂连锁超市(小城故事店),威海,29,4.6,经济技术开发区天东家园80号-13、14(鑫通装饰材料市场对面),https://you.ctrip.com/shopping/weihai169/1943798.html,https://dimg04.c-ctrip.com/images/100s170000012gjr6A67D_C_220_140.jpg
大润发(世昌店),威海,30,4.9,火炬高技术产业开发区世昌大道100号,https://you.ctrip.com/shopping/weihai169/1817325.html,https://dimg04.c-ctrip.com/images/100h170000011ak7t89D9_C_220_140.jpg
东方福珠宝(威高店),威海,31,4.7,新威路55号,https://you.ctrip.com/shopping/weihai169/1722870.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
西西弗书店,威海,32,4.4,新威路17号威高购物中心B1层,https://you.ctrip.com/shopping/weihai169/2021492.html,https://dimg04.c-ctrip.com/images/01003120008fnz9c49884_C_220_140.jpg
福莱珠宝888,威海,33,4.3,大庆路8号,https://you.ctrip.com/shopping/rushan2046/1975799.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M07/01/C2/CghzflW7TBaAEepGAAA_cKJq0PU514_C_220_140.jpg
鑫龙珠宝城,威海,34,4.5,长江路银滩福如东海土特产南,https://you.ctrip.com/shopping/rushan2046/2045974.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M07/01/C2/CghzflW7TBaAEepGAAA_cKJq0PU514_C_220_140.jpg
九龙城购物广场,威海,35,4.8,大庆路53号（香港路与大庆路交叉口）,https://you.ctrip.com/shopping/weihai169/2097466.html,https://dimg04.c-ctrip.com/images/01A3q120009r4p6xtC36D_C_220_140.jpg
VERO MODA(威海威高店),威海,36,4.7,新威路89号威高VM专柜,https://you.ctrip.com/shopping/weihai169/1708547.html,https://dimg04.c-ctrip.com/images/100b180000013ymsh3C29_C_220_140.jpg
吉兴商场(沿河北街步行街店),威海,37,5.0,沿河北街304号,https://you.ctrip.com/shopping/rongcheng899/2094454.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
家家悦超市(荣成六店),威海,38,4.7,成山大道16号新庄面粉厂斜,https://you.ctrip.com/shopping/rongcheng899/1845473.html,https://dimg04.c-ctrip.com/images/100m180000013w1w060BA_C_220_140.jpg
Adidas(华联购物店),威海,39,4.3,和平路8号华联购物广场4楼阿迪达斯专柜,https://you.ctrip.com/shopping/weihai169/1697865.html,https://dimg04.c-ctrip.com/images/100i1700000128hj28B35_C_220_140.jpg
永信渔需商场,威海,40,5.0,中兴路,https://you.ctrip.com/shopping/rongcheng899/2327341.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
齐鲁小商品批发市场,威海,41,4.5,齐鲁大道88号,https://you.ctrip.com/shopping/weihai169/2074587.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M01/CA/4A/CghzgVW7TBSARI-cAAA6ElKZY5c811_C_220_140.jpg
齐鲁商城,威海,42,4.7,凤林街道齐鲁大道85-1号,https://you.ctrip.com/shopping/weihai169/2094151.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
王华商城(青山西路店),威海,43,4.8,南山北路2号,https://you.ctrip.com/shopping/rongcheng899/2094133.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
海悦国际购物中心,威海,44,5.0,文化西路177号(近海悦建国饭店),https://you.ctrip.com/shopping/weihai169/2093617.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
润泰购物广场(三里河路店),威海,45,4.6,龙山路街道昆嵛北路3号（昆嵛路与永进街交叉口路西）,https://you.ctrip.com/shopping/weihai169/2097699.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
利群购物广场,烟台,1,4.6,蓬莱区北关路686号（近蓬莱汽车站）,https://you.ctrip.com/shopping/yantai170/1357899.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
振华商厦(海港路),烟台,2,4.6,烟台市芝罘区海港路,https://you.ctrip.com/shopping/yantai170/1357909.html,https://dimg04.c-ctrip.com/images/100c1600000109psnBF74_C_220_140.jpg
永旺,烟台,3,4.8,烟台市莱山区观海路277号（近市政府）,https://you.ctrip.com/shopping/yantai170/1357920.html,https://dimg04.c-ctrip.com/images/01A2p120008yuiskmB4D7_C_220_140.jpg
银座商城（烟台店）,烟台,4,4.4,烟台市莱山区迎春大街中段（188号）（近芳华园购物中心、东方海洋天和大厦）,https://you.ctrip.com/shopping/yantai170/1357905.html,https://dimg04.c-ctrip.com/images/01A4i12000a3ohj1k2F25_C_220_140.jpg
南大街,烟台,5,4.6,烟台市芝罘区南大街,https://you.ctrip.com/shopping/yantai170/1357870.html,https://dimg04.c-ctrip.com/images/01A02120009gcl4dpF300_C_220_140.jpg
烟台大悦城,烟台,6,4.8,北马路150号(海港路与北马路路口),https://you.ctrip.com/shopping/yantai170/1362377.html,https://dimg04.c-ctrip.com/images/01A6i12000a427lyxC86A_C_220_140.jpg
芝罘商业街,烟台,7,4.5,烟台市福山区商业街,https://you.ctrip.com/shopping/yantai170/1357878.html,https://dimg06.c-ctrip.com/images/100f0e00000077h8g0C0D_C_220_140.jpg
烟台大学夜市,烟台,8,4.4,烟台市清泉路32号,https://you.ctrip.com/shopping/yantai170/1357883.html,https://dimg04.c-ctrip.com/images/01A3w120008xv9lblFE90_C_220_140.jpg
三站批发市场,烟台,9,4.3,烟台市芝罘区兴业路,https://you.ctrip.com/shopping/yantai170/1357872.html,https://dimg04.c-ctrip.com/images/100e0n000000e3iok6601_C_220_140.jpg
滨海广场国际商业步行街,烟台,10,4.6,烟台市芝罘区滨海广场,https://you.ctrip.com/shopping/yantai170/1357875.html,https://dimg04.c-ctrip.com/images/100n15000000y02yh239D_C_220_140.jpg
阳光海参交易批发市场,烟台,11,4.4,烟台市芝罘区幸福中路28号,https://you.ctrip.com/shopping/yantai170/1357912.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M01/CA/4A/CghzgVW7TBSARI-cAAA6ElKZY5c811_C_220_140.jpg
利群集团蓬莱购物广场(蓬莱店),烟台,12,4.6,北关路686号(近蓬莱老汽车站),https://you.ctrip.com/shopping/yantai170/1451404.html,https://dimg01.c-ctrip.com/images/100o0v000000jyuyh9CA5_C_220_140.jpg
东方巴黎商业步行街,烟台,13,4.4,烟台市芝罘区前进街,https://you.ctrip.com/shopping/yantai170/1357886.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M01/CA/4A/CghzgVW7TBSARI-cAAA6ElKZY5c811_C_220_140.jpg
世贸百货,烟台,14,3.9,烟台市芝罘区解放路156号（近国家电网）,https://you.ctrip.com/shopping/yantai170/1357903.html,https://dimg04.c-ctrip.com/images/100915000000y6xjf499B_C_220_140.jpg
海丰海产品超市（长江路店）,烟台,15,4.4,烟台市长江路（近金座大厦下）,https://you.ctrip.com/shopping/yantai170/1357917.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg
招远皮草城,烟台,16,4.7,烟台市招远市金晖路与普照路交汇处,https://you.ctrip.com/shopping/zhaoyuan1352/1452855.html,https://dimg04.c-ctrip.com/images/100i1d000001e5unx3C22_C_220_140.jpg
宝龙广场,烟台,17,4.5,迎春大街与金滩东路交叉口东北角,https://you.ctrip.com/shopping/yantai170/2102762.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
星颐广场,烟台,18,4.8,长江路160号(长江路与嵩山路交汇处星颐广场),https://you.ctrip.com/shopping/yantai170/2101067.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
佳世客,烟台,19,4.8,观海路277号烟台佳世客店1层(近市政府),https://you.ctrip.com/shopping/yantai170/1749553.html,https://dimg04.c-ctrip.com/images/01A5y120009ps509w02A9_C_220_140.jpg
万达广场万达金街,烟台,20,4.3,中国山东省烟台市芝罘区所城里大街60号,https://you.ctrip.com/shopping/yantai170/1712788.html,https://dimg04.c-ctrip.com/images/01A0q120009pqugbmBB98_C_220_140.jpg
万达百货(烟台芝罘店),烟台,21,4.6,向阳街道西南河路万达广场A座2楼,https://you.ctrip.com/shopping/yantai170/2099137.html,https://dimg04.c-ctrip.com/images/0103k12000a1cir8q3A6E_C_220_140.jpg
新世界百货商场(新世界百货烟台...,烟台,22,4.7,清泉路27号（近烟台大学西门）,https://you.ctrip.com/shopping/yantai170/2097886.html,https://dimg04.c-ctrip.com/images/1me3t12000ai0ofw4B376_C_220_140.jpg
丽达购物广场(海阳店),烟台,23,4.4,海滨中路158号,https://you.ctrip.com/shopping/haiyang1188/2094421.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
齐鲁古玩文化城,烟台,24,4.1,烟台市芝罘区辛庄街辛庄街附1号06,https://you.ctrip.com/shopping/yantai170/1357895.html,https://dimg04.c-ctrip.com/images/01A0p12000a57nyxtBA0E_C_220_140.jpg
华星超市,烟台,25,4.4,东村农村商业银行对面(山东省农村商业银行),https://you.ctrip.com/shopping/yantai170/1777454.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
莱州市百货大楼,烟台,26,5.0,府前街与府西路交叉口西北50米,https://you.ctrip.com/shopping/laizhou1161/2096967.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
风干牛肉,烟台,27,4.8,烟台市莱阳市温馨佳苑大门西98米,https://you.ctrip.com/shopping/laiyang1838/1451513.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg
万达广场(开发区店),烟台,28,4.2,衡山路17号,https://you.ctrip.com/shopping/yantai170/2102053.html,https://dimg04.c-ctrip.com/images/01A2y120009extrl867F7_C_220_140.jpg
UNIQLO(烟台万达广场店),烟台,29,4.4,西南河以东胜利路以西烟台芝罘万达广场1F(万达广场烟台二中),https://you.ctrip.com/shopping/yantai170/1704499.html,https://dimg04.c-ctrip.com/images/100l1800000146e0w1A2B_C_220_140.jpg
家家悦(振兴中路),烟台,30,4.8,振兴中路与振兴北路交叉口旁,https://you.ctrip.com/shopping/longkou1567/2094595.html,https://dimg04.c-ctrip.com/images/100m180000013w1w060BA_C_220_140.jpg
德远购物中心,烟台,31,4.6,迎春大街绿色家园27号,https://you.ctrip.com/shopping/yantai170/2348914.html,https://dimg04.c-ctrip.com/images/100r1b000001ajv4o5867_C_220_140.jpg
莱州商厦,烟台,32,4.3,文化东路中段,https://you.ctrip.com/shopping/laizhou1161/2097429.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
博商购物广场,烟台,33,4.3,东莱街258号,https://you.ctrip.com/shopping/longkou1567/2093835.html,https://dimg04.c-ctrip.com/images/100p0t000000ikkdg9F52_C_220_140.jpg
南山·博商购物中心,烟台,34,4.3,南山南路13号,https://you.ctrip.com/shopping/longkou1567/2096866.html,https://dimg04.c-ctrip.com/images/10021c000001ckmig6725_C_220_140.jpg
大润发,烟台,35,4.1,衡山路58号,https://you.ctrip.com/shopping/yantai170/1820162.html,https://dimg04.c-ctrip.com/images/100h170000013aoie9396_C_220_140.png
小渔村海鲜干货店,烟台,36,4.8,新龙街六中东侧(近新龙家苑),https://you.ctrip.com/shopping/longkou1567/1850902.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg
阿迪达斯(万达广场店),烟台,37,4.2,西关南街6号万达广场室内步行街1楼Skechers专柜,https://you.ctrip.com/shopping/yantai170/2052922.html,https://dimg04.c-ctrip.com/images/100j180000013vrci9427_C_220_140.jpg
绝味鸭脖(南洪街店),烟台,38,4.6,南洪街38号,https://you.ctrip.com/shopping/yantai170/1986803.html,https://dimg04.c-ctrip.com/images/1007180000014cxeaE0CE_C_220_140.jpg
天福茗茶,烟台,39,4.3,莱州南路与古城街交叉路口星辉大厦南10米,https://you.ctrip.com/shopping/laizhou1161/1822977.html,https://dimg04.c-ctrip.com/images/100h1800000147v74FCDD_C_220_140.jpg
北京同仁堂,烟台,40,5.0,长江路,https://you.ctrip.com/shopping/yantai170/1770897.html,
家家悦超市(进德店),烟台,41,4.9,四马路27号,https://you.ctrip.com/shopping/yantai170/1845849.html,https://dimg04.c-ctrip.com/images/100m180000013w1w060BA_C_220_140.jpg
东阿阿胶(登州路店),烟台,42,4.5,登州路22号附20号(振华商厦对面),https://you.ctrip.com/shopping/yantai170/1727949.html,https://dimg04.c-ctrip.com/images/1007180000014cxe9B751_C_220_140.jpg
小蕉快点鲜果直达,烟台,43,4.6,南洪街91号,https://you.ctrip.com/shopping/yantai170/1851355.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg
金傻二炒货(港城大道店),烟台,44,4.8,港城大道与南市街交汇处(富龙超市对面),https://you.ctrip.com/shopping/longkou1567/2037193.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg
新华书店,烟台,45,4.3,胜利路(近烟台市文化中心),https://you.ctrip.com/shopping/yantai170/1884736.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M0A/CA/9D/Cghzf1W7TBeAEvW5AAA_rwrOyNg754_C_220_140.jpg
淄博万象汇,淄博,1,4.6,金晶大道66号,https://you.ctrip.com/shopping/zibo536/1452569.html,https://dimg04.c-ctrip.com/images/01A3z120008tzv0i5D669_C_220_140.jpg
银座超市(周村店),淄博,2,4.6,丝绸路,https://you.ctrip.com/shopping/zibo536/2316706.html,https://dimg03.c-ctrip.com/images/0106i120008telk1j8506_C_220_140.jpg
银座商城(和平店),淄博,3,4.3,和平路27号南首,https://you.ctrip.com/shopping/zibo536/2096800.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
银泰城(淄博店),淄博,4,4.5,鲁泰大道9号,https://you.ctrip.com/shopping/zibo536/2099791.html,https://dimg04.c-ctrip.com/images/01A1j120008p8fxii22E8_C_220_140.jpg
淄博商厦(美食街店),淄博,5,4.4,金晶大道125号,https://you.ctrip.com/shopping/zibo536/2100242.html,https://dimg04.c-ctrip.com/images/100m1e000001fqqh11821_C_220_140.jpg
利群购物,淄博,6,4.5,商场路2号淄博购物广场F4层,https://you.ctrip.com/shopping/zibo536/2100747.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
银座商城(五里桥店),淄博,7,4.8,人民西路51号,https://you.ctrip.com/shopping/zibo536/2093960.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
王府井大街,淄博,8,4.8,公园街道共青团路与柳泉路,https://you.ctrip.com/shopping/zibo536/2094707.html,https://dimg04.c-ctrip.com/images/01A2m120008p15azz5621_C_220_140.jpg
银座商城(淄川店),淄博,9,4.5,淄城路(淄川大桥旁),https://you.ctrip.com/shopping/zibo536/2286040.html,https://dimg04.c-ctrip.com/images/10061e000001ez1a9FADC_C_220_140.jpg
乐万家超市(和源店),淄博,10,4.8,县城一村安置房前,https://you.ctrip.com/shopping/yiyuan1134/1735711.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg
华润万家超市(金晶大道),淄博,11,4.5,淄博市张店区金晶大道万象汇B1层,https://you.ctrip.com/shopping/zibo536/1452574.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg
银座购物广场(淄川店),淄博,12,4.0,张博路与松岭西路交汇处柳泉正承广场负一层,https://you.ctrip.com/shopping/zibo536/2333158.html,https://dimg04.c-ctrip.com/images/10011h000001i1mf78D5F_C_220_140.jpg
合家福(南定购物广场),淄博,13,4.0,西山路3号,https://you.ctrip.com/shopping/zibo536/1792109.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg
凤凰人生高端珠宝,淄博,14,5.0,西二路与共青团路交汇处(七彩云南),https://you.ctrip.com/shopping/zibo536/1765931.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M07/01/C2/CghzflW7TBaAEepGAAA_cKJq0PU514_C_220_140.jpg
东阿阿胶(淄博和平路店),淄博,15,5.0,和平路1甲7号(湘满天下),https://you.ctrip.com/shopping/zibo536/1724082.html,https://dimg04.c-ctrip.com/images/1007180000014cxe9B751_C_220_140.jpg
家得利商场,淄博,16,4.9,黄河路97号,https://you.ctrip.com/shopping/gaoqing2901/2096645.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
大润发(华光路),淄博,17,4.3,华光路与步行街交叉口(步行街口),https://you.ctrip.com/shopping/zibo536/1817049.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg
台北花艺,淄博,18,4.7,联通路39甲4号(柳泉小学西300米路南),https://you.ctrip.com/shopping/zibo536/1790616.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg
合家福(共青团路店),淄博,19,4.6,共青团路与西二路交汇口北50米路西,https://you.ctrip.com/shopping/zibo536/1790730.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg
东阿阿胶(淄博明清街店),淄博,20,4.8,张桓路4-32号,https://you.ctrip.com/shopping/zibo536/1723922.html,https://dimg04.c-ctrip.com/images/1007180000014cxe9B751_C_220_140.jpg
迪卡侬,淄博,21,4.5,鲁泰大道银泰城一楼,https://you.ctrip.com/shopping/zibo536/2031732.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M08/B4/1D/CghzfVW7TBWAIcNtAAA29xzKGmc176_C_220_140.jpg
唯爱花艺(国贸大厦店),淄博,22,4.2,柳泉路和中润大道交叉口西南角国贸大厦B座1613室(银座奥特莱斯后面，火炬公园南邻),https://you.ctrip.com/shopping/zibo536/1801356.html,https://dimg04.c-ctrip.com/images/100v160000010ipz3081C_C_220_140.jpg
hotwind(淄博乐都汇店),淄博,23,4.0,华光路128号乐都汇广场1楼35-36号,https://you.ctrip.com/shopping/zibo536/1701362.html,https://dimg04.c-ctrip.com/images/100s170000012gjn23CC8_C_220_140.jpg
同仁堂(淄博药店),淄博,24,4.5,金晶大道138号(近图书批发市场),https://you.ctrip.com/shopping/zibo536/1794063.html,https://dimg04.c-ctrip.com/images/100e170000012cf2s87A5_C_220_140.jpg
中德果蔬,淄博,25,4.0,中德亚运村西门,https://you.ctrip.com/shopping/zibo536/1723548.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg
银座·奥特莱斯(柳泉路),淄博,26,4.4,高新区柳泉路105号,https://you.ctrip.com/shopping/zibo536/2094717.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
onlyYou鲜花(桓台店),淄博,27,4.0,兴桓路724号实验小学大门北,https://you.ctrip.com/shopping/huantai2910/1707081.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg
统一银座(兴学街店),淄博,28,4.0,兴学街58号4号楼一层沿街商铺1-4号,https://you.ctrip.com/shopping/zibo536/2084584.html,https://dimg04.c-ctrip.com/images/10021800000143g9bBDC4_C_220_140.jpg
金锣冷鲜肉专卖店(北域城村),淄博,29,4.0,北域城村花苑北区(南门)附近,https://you.ctrip.com/shopping/zibo536/70073079.html,https://dimg04.c-ctrip.com/images/10011800000141o8sE5B8_C_220_140.jpg
hotwind(淄博永旺店),淄博,30,4.5,华光路288号永旺购物中心一层T126区,https://you.ctrip.com/shopping/zibo536/1701608.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg
王村醋展厅(体育场路),淄博,31,4.8,山东省淄博市周村区体育场路1073号,https://you.ctrip.com/shopping/zibo536/70074913.html,https://dimg04.c-ctrip.com/images/1me6t12000b0hp319E76D_C_220_140.jpg
德国美国零食,淄博,32,4.6,中德·亚运村,https://you.ctrip.com/shopping/zibo536/1869998.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg
以纯(青城路店),淄博,33,4.5,青城路27号,https://you.ctrip.com/shopping/gaoqing2901/1745166.html,https://dimg04.c-ctrip.com/images/100m170000012j1z112F0_C_220_140.jpg
清源花卉,淄博,34,4.5,张周路马尚交警中队西1000米,https://you.ctrip.com/shopping/zibo536/1940947.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg
唐坊大药店,淄博,35,5.0,潍高路,https://you.ctrip.com/shopping/gaoqing2901/1799926.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg
华盛购物广场,淄博,36,5.0,青城路39号,https://you.ctrip.com/shopping/gaoqing2901/2097500.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
中信商场,淄博,37,5.0,青城路41号,https://you.ctrip.com/shopping/gaoqing2901/2096808.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
银座商城(人民店),淄博,38,4.0,青年路1号(金晶路与青年路交叉口东北50米),https://you.ctrip.com/shopping/zibo536/2424989.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
甘特（淄博万象汇店）,淄博,39,,山东省淄博市张店区金晶大道66号万象汇一楼GANT专柜,https://you.ctrip.com/shopping/zibo536/252996.html,https://dimg04.c-ctrip.com/images/100w0q000000ghitdCE26_C_220_140.jpg
惠仟佳,淄博,40,5.0,中心大街1650号,https://you.ctrip.com/shopping/huantai2910/1876890.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg
东泰商厦(临淄店),淄博,41,3.9,大顺路63号,https://you.ctrip.com/shopping/zibo536/2333150.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
宏仁堂大药房(佳世客店),淄博,42,4.6,华光路288号永旺1层(佳世客1楼南门入口处),https://you.ctrip.com/shopping/zibo536/1838712.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg
三发商厦,淄博,43,5.0,文化路北首,https://you.ctrip.com/shopping/gaoqing2901/2096895.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
"一次性彩印杯,豆浆杯批发",淄博,44,5.0,凯瑞嘉园,https://you.ctrip.com/shopping/zibo536/1707352.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg
Miss.滕,淄博,45,5.0,共青团路富丽商城B-127,https://you.ctrip.com/shopping/zibo536/1703713.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg
银泰中心,泰安,1,4.4,青年路28号,https://you.ctrip.com/shopping/taian746/1357849.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
宁阳不老枣专卖店,泰安,2,4.8,泰安市泰山区东岳大街西段（市人才市场对面）,https://you.ctrip.com/shopping/taian746/1357857.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/FD/CghzfFW7TBSADCwmAAA_QkCyQxc009_C_220_140.jpg
银座城市广场,泰安,3,4.7,泰安市东岳大街77号（龙潭路与东岳大街交叉口）,https://you.ctrip.com/shopping/taian746/1357852.html,https://dimg04.c-ctrip.com/images/10050d0000006xo6l5FEE_C_220_140.jpg
东阿阿胶,泰安,4,4.7,泰安市泰山区红门路34号（小天庭酒店南侧）,https://you.ctrip.com/shopping/taian746/1357858.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg
温州商业步行街,泰安,5,4.6,泰安市泰山大街温州商业步行街（近火车站）,https://you.ctrip.com/shopping/taian746/1357855.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M01/CA/4A/CghzgVW7TBSARI-cAAA6ElKZY5c811_C_220_140.jpg
万达广场(泰安店),泰安,6,4.9,粥店街道泰山大街566号,https://you.ctrip.com/shopping/taian746/2341924.html,https://dimg04.c-ctrip.com/images/100a1e000001fp29w8966_C_220_140.jpg
银座商城(东湖店),泰安,7,4.3,灵山大街276号(近东湖公园),https://you.ctrip.com/shopping/taian746/2093629.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg
凯路仕自行车泰安生活馆,泰安,8,4.8,泰安市岱道庵路537号（电视台北500米）,https://you.ctrip.com/shopping/taian746/1450038.html,https://dimg04.c-ctrip.com/images/fd/tg/g3/M09/BB/4D/CggYGlbnqL6AdHNGAAI8fPXpfSE252_C_220_140.jpg
青云购物中心(西张庄店),泰安,9,4.0,芙蓉街102号,https://you.ctrip.com/shopping/xintai2886/2056170.html,https://dimg04.c-ctrip.com/images/100l16000000ztunvBDCE_C_220_140.jpg
