names,places,links,imgs,desc,address,address_link
扒肉,哈尔滨,https://you.ctrip.com/fooditem/haerbin151/15844707-p1.html,https://dimg04.c-ctrip.com/images/0106x120009zmuuaa174C_R_220_140.jpg,扒肉是哈尔滨人气颇高的美食，可谓是哈尔滨风味一绝，以精选的带皮五花肉为主料，辅以大料、桂皮、肉蔻等香料先油炸后焖炖制... ,,
锅包肉,牡丹江,https://you.ctrip.com/fooditem/mudanjiang264/7755655-p1.html,https://dimg04.c-ctrip.com/images/tg/583/173/754/9eb316f6b8474d7d90af6843e388b901_R_220_140.jpg,锅包肉是哈尔滨道台府菜创始人郑兴文首创的东北名菜，至今已有百年历史。它的做法是将猪里脊肉切片腌入味，裹上炸浆下锅炸至... ,经典老菜坊．开封灌汤包,https://you.ctrip.com/food/mudanjiang264/7590045.html
狗鱼,漠河,https://you.ctrip.com/fooditem/mohe983/9849106-p1.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M08/04/22/CghzgVTa-R2AI_KPAADk_Hj24vI011_R_220_140.jpg,狗鱼是漠河特有的冷水鱼之一，夏秋季节尤其肥美。当地餐厅的烹饪方法多数是红烧和烧烤，鱼肉坚韧少刺，十分细嫩、有弹性，搭... ,北来顺农家饭庄,https://you.ctrip.com/food/mohe983/9415361.html
小鸡炖蘑菇,漠河,https://you.ctrip.com/fooditem/mohe983/7761267-p1.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M02/E3/5E/CghzflTa9-qAUkhNAADRuqJyqJA248_R_220_140.jpg,小鸡炖蘑菇是一道东北名菜，选用蘑菇、粉条和鸡肉一同炖制而成。炖好的蘑菇香气四溢，鸡肉软嫩，粉条爽滑绵实。汤汁上浮着被... ,北来顺农家饭庄,https://you.ctrip.com/food/mohe983/9415361.html
东北水饺,漠河,https://you.ctrip.com/fooditem/mohe983/7899302-p1.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/E3/9C/CghzflTa-saARWM4AACw1rAQvFQ207_R_220_140.jpg,水饺是东北人喜爱的面食之一。面皮一般使用手擀面，韧滑筋道。水饺馅现吃现做，运用各种各样的食材，包出不同风味的水饺。煮... ,北来顺农家饭庄,https://you.ctrip.com/food/mohe983/9415361.html
杀猪菜,漠河,https://you.ctrip.com/fooditem/mohe983/24666166-p1.html,https://dimg04.c-ctrip.com/images/100e1c000001c7496D669_R_220_140.png,杀猪菜原本是东北农村临近春节杀猪时所吃的炖菜，主要由五花肉、酸菜、血肠一起炖制而成。猪肉口感香醇，血肠嫩滑且没有腥味... ,,
猪肉炖粉条,漠河,https://you.ctrip.com/fooditem/mohe983/24171843-p1.html,https://dimg04.c-ctrip.com/images/100q1c000001c5pe1616A_R_220_140.png,一道经典的东北名菜。选用肥瘦相间、品质较好的五花肉，使用小火煮炖，炖熟出汁时，放入泡软的粉条一起焖煮。煮至粉条软熟即... ,,
锅包肉,漠河,https://you.ctrip.com/fooditem/mohe983/24666098-p1.html,https://dimg04.c-ctrip.com/images/100h1c000001c5zq0648D_R_220_140.png,锅包肉是一道有百年历史的东北名菜。将猪里脊肉切片后腌制入味，裹上炸浆，下锅炸至外表挺实呈金黄色捞起，再下锅使用酸甜的... ,,
杀猪菜,伊春,https://you.ctrip.com/fooditem/yichun498/7755654-p1.html,https://dimg04.c-ctrip.com/images/tg/246/913/339/f5f8e34b846548d0814a10a1281fac69_R_220_140.jpg,来到伊春定不能错过的就是杀猪菜。杀猪菜是一种统称，实际上指的是猪身上的大多数部位可以一起烹饪或分别烹饪的一系列肉菜。... ,翔园酒楼,https://you.ctrip.com/food/yichun498/4926661.html
山蘑炖山鸡,伊春,https://you.ctrip.com/fooditem/yichun498/9764093-p1.html,https://dimg04.c-ctrip.com/images/tg/898/302/095/ede94564d4d243fbbdd3c20fda31bbc9_R_220_140.jpg,山蘑炖山鸡是很多伊春人喜欢的传统菜肴，简单朴素的食材制作出的令人惊喜的美食。当地饲养的山鸡肉质格外地香嫩紧实，带有独... ,,
鹿肉,伊春,https://you.ctrip.com/fooditem/yichun498/24650660-p1.html,https://dimg04.c-ctrip.com/images/10041c000001c3k056859_R_220_140.png,鹿肉是伊春地区具有代表性的野味之一。鹿肉的食用方式较为多样，常见的有铁板鹿肉和红烧鹿肉，入口肉质细嫩，味道鲜美无比，... ,,
锅包肉,伊春,https://you.ctrip.com/fooditem/yichun498/24666098-p1.html,https://dimg04.c-ctrip.com/images/100h1c000001c5zq0648D_R_220_140.png,锅包肉是一道有百年历史的东北名菜。它的做法是将猪里脊肉切片腌入味，裹上炸浆下锅炸至金黄色捞起，再下锅拌炒勾芡即成。成... ,,
冷面,伊春,https://you.ctrip.com/fooditem/yichun498/24671177-p1.html,https://dimg04.c-ctrip.com/images/0101912000a25mnuqA9E9_R_220_140.jpg,冷面是驰名国内外的传统朝鲜美食，一直深受人们的喜爱。经滚水煮熟后的面条，用凉水抄干，以牛肉汤或鸡汤作底，撒上薄韧的牛... ,,
肠旺面,贵阳,https://you.ctrip.com/fooditem/guiyang33/6045-p1.html,https://dimg04.c-ctrip.com/images/10080h0000008raop77B9_R_220_140.jpg,干净的猪大肠、嫩滑的猪血块儿和手工擀制的鸡蛋面都缺一不可，喷香的脆哨、爽口的豆芽和特制的辣椒油更是锦上添花。肠旺面汤... ,蒋家肠旺面馆(合群路店),https://you.ctrip.com/food/guiyang33/306645.html
花溪牛肉粉,贵阳,https://you.ctrip.com/fooditem/guiyang33/7805010-p1.html,https://dimg04.c-ctrip.com/images/100b0h0000008rdhoB364_R_220_140.jpg,花溪牛肉粉汤鲜味美、肉嫩软烂，个头匀称的牛肉块儿鲜嫩多汁，米粉爽滑又不缺韧劲，连着原汤一起下肚，回味悠长。 ,花溪王记(霞辉路店),https://you.ctrip.com/food/guiyang33/306130.html
酸汤鱼,贵阳,https://you.ctrip.com/fooditem/guiyang33/58159-p1.html,https://dimg04.c-ctrip.com/images/tg/738/364/188/8fae490141db41c3bb8075c2562fe123_R_220_140.jpg,酸汤鱼是贵阳当地有名的特色菜之一，选用当地特有的秘制酸汤做汤底，为保证“鲜”的口感，鱼也必须是活鱼，再加入番茄、辣椒... ,御厨房苗家酸汤鱼,https://you.ctrip.com/food/guiyang33/15432044.html
豆腐圆子,贵阳,https://you.ctrip.com/fooditem/guiyang33/11623-p1.html,https://dimg04.c-ctrip.com/images/tg/932/634/689/2fa8c508a55a4472a212f1a4cfbd1a95_R_220_140.jpg,豆腐圆子是贵阳当地的传统美食，将捏好的豆腐丸子炸至金黄色，外皮松脆，里面细软柔滑。根据个人口味，豆腐圆子还会配上用折... ,四合院(黔灵西路店),https://you.ctrip.com/food/guiyang33/4935406.html
辣子鸡,贵阳,https://you.ctrip.com/fooditem/guiyang33/7762878-p1.html,https://dimg04.c-ctrip.com/images/100v0h0000008rbq7736F_R_220_140.jpg,贵阳的辣子鸡不同于重庆的歌乐山辣子鸡，贵阳的辣子鸡轻麻重辣，腌制好的鸡块过油后捞起来，一定是配以当地特有得糍粑辣椒一... ,泉上·发现DISCOVERY 餐厅(银海元隆广场店),https://you.ctrip.com/food/guiyang33/11564450.html
玫瑰冰粉,贵阳,https://you.ctrip.com/fooditem/guiyang33/7809944-p1.html,https://dimg04.c-ctrip.com/images/100i0h0000008raxyD72C_R_220_140.jpg,玫瑰冰粉是当地的街头甜品小吃，冰粉用红糖水调配而成，当地特有的秘制玫瑰酱是冰粉的精华所在，然后撒上芝麻、山楂，花生碎... ,杨姨妈丝娃娃(飞山街店),https://you.ctrip.com/food/guiyang33/4935405.html
豆米火锅,贵阳,https://you.ctrip.com/fooditem/guiyang33/7789287-p1.html,https://dimg04.c-ctrip.com/images/tg/060/165/049/387beeb005744639b0a50d499ddf7c88_R_220_140.jpg,贵阳的豆米火锅是极具当地特色，是以多种豆类为底料的火锅，熬好的底汤，豆米的醇厚感十足，软而滑口。豆米火锅汤头浓郁，不... ,,
米豆腐,贵阳,https://you.ctrip.com/fooditem/guiyang33/7756445-p1.html,https://dimg04.c-ctrip.com/images/tg/101/577/305/4b019a409c4546cd89ed7f8441fb4c7e_R_220_140.jpg,米豆腐是用米浆加碱制成，食用时将其切成小的条状或块状，再加入酱油、醋调料和油炸花生米、红油辣椒、芝麻等配料一起拌匀即... ,,
洋芋粑,贵阳,https://you.ctrip.com/fooditem/guiyang33/7837465-p1.html,https://dimg04.c-ctrip.com/images/tg/479/638/571/60e4975153404c0c9d4aaaf5746f4c8c_R_220_140.jpg,洋芋粑是贵阳街头的小吃摊都有的一种特色小吃，走近看到被烙得金黄，老远就能闻得土豆和葱花的混合香味，特别的诱人，食用的... ,,
恋爱豆腐果,贵阳,https://you.ctrip.com/fooditem/guiyang33/9764350-p1.html,https://dimg04.c-ctrip.com/images/0100j120009em3pr4FD80_R_220_140.jpg,恋爱豆腐果是贵阳有名的风味小吃。它的主料是切成长方形小块的白豆腐。制作时将铁制烤床上抹油，下用糠壳作燃料，将豆腐块放... ,,
丝娃娃,贵阳,https://you.ctrip.com/fooditem/guiyang33/7760954-p1.html,https://dimg04.c-ctrip.com/images/100c0n000000e5vj62F42_R_220_140.jpg,丝娃娃在贵阳当地很是常见，属于街头小吃的一种，也叫素春卷。薄饼轻盈透亮却很有嚼劲，裹着各种各样的蔬菜丝，搭配蘸水一起... ,,
糕粑稀饭,贵阳,https://you.ctrip.com/fooditem/guiyang33/7837423-p1.html,https://dimg04.c-ctrip.com/images/10040n000000e8txqF5EB_R_220_140.jpg,以糯米粉和粘米粉为主要食材，混合藕粉或荸荠粉一起烹制而成的甜品小食糕粑稀饭，再加入花生仁、果干等辅料即可。糕粑稀饭浓... ,,
糯米饭,贵阳,https://you.ctrip.com/fooditem/guiyang33/7756788-p1.html,https://dimg04.c-ctrip.com/images/01054120009ekjx6dB61D_R_220_140.jpg,糯米饭是中国传统主食之一，在中国南方人民生活中占有重要地位，男女老幼都喜食，是各种节日的主要食品，多为糯米做成的各种... ,,
贵阳素粉,贵阳,https://you.ctrip.com/fooditem/guiyang33/18624057-p1.html,https://dimg04.c-ctrip.com/images/0103p120009elhq0s37A5_R_220_140.jpg,贵阳素粉是一道地方小吃，粉凉爽滑，香辣爽口。贵阳这座城市最传统的味道就是遍布大街小巷的素粉，之所以叫素粉，是因为它仅... ,,
羊肉粉,遵义,https://you.ctrip.com/fooditem/zunyi204/24136867-p1.html,https://dimg04.c-ctrip.com/images/10051b000001bt7ulF964_R_220_140.png,遵义的羊肉粉是一道非常有名的传统小吃，距今已有300多年的历史。遵义的街头羊肉粉馆栉比鳞次，鲜美的汤头、爽滑的米粉和香... ,,
红油米皮,遵义,https://you.ctrip.com/fooditem/zunyi204/24194311-p1.html,https://dimg04.c-ctrip.com/images/100s1b000001by47fC25E_R_220_140.jpg,米皮是当地传统的风味小吃，其中红油米皮颇受食客们的喜爱。米皮是大米磨成的米浆蒸熟而成的，切条食用。洁白的米皮筋道弹牙... ,,
豆花面,遵义,https://you.ctrip.com/fooditem/zunyi204/24094377-p1.html,https://dimg04.c-ctrip.com/images/100m1b000001c03o3D201_R_220_140.png,豆花面是很有特色的遵义小吃，颇受当地人喜爱。筋道的面条上盖着一层绵软的豆花，再配上调制好的佐料，汁浓味鲜，入口柔软滑... ,,
鸡蛋糕,遵义,https://you.ctrip.com/fooditem/zunyi204/24143914-p1.html,https://dimg04.c-ctrip.com/images/100e1b000001btgwfBEDA_R_220_140.png,鸡蛋糕是遵义地区有名的传统小吃，距今已有一百多年的历史。烘焙好的鸡蛋糕外表呈油亮的金黄色，入口不腥不腻，松软香酥，备... ,,
糯米饭,遵义,https://you.ctrip.com/fooditem/zunyi204/24069446-p1.html,https://dimg04.c-ctrip.com/images/100s1c000001ccqma5C0D_R_220_140.png,糯米饭作为经典的遵义早餐，它经常出现在每一个清晨的街头巷尾。选用上好糯米，搭配脆哨、土豆、折耳根等辅菜一起烹制即可食... ,,
酸汤鱼,遵义,https://you.ctrip.com/fooditem/zunyi204/58159-p1.html,https://dimg04.c-ctrip.com/images/tg/696/928/837/a3b1cab77eb1412d8d275dd1d4b33baf_R_220_140.jpg,酸汤鱼可谓“黔菜”的门面担当，以酸汤烹鱼，一口生津，两口入魂。酸汤鱼所用的酸汤，是用泉水和香糯米酿制而成的，味道独特... ,,
豆花烤鱼,荔波,https://you.ctrip.com/fooditem/libo659/24069850-p1.html,https://dimg04.c-ctrip.com/images/10081b000001brewy5105_R_220_140.png,采用新鲜草鱼做主料，把处理干净的鱼从背部剖开，除去骨、头、皮，再将鱼肉切成厚片，放在炭火上烤制。鱼肉翻面的时候刷上料... ,,
杨梅汤,荔波,https://you.ctrip.com/fooditem/libo659/23668417-p1.html,https://dimg04.c-ctrip.com/images/100o1b000001bq2aq87D0_R_220_140.png,来荔波旅游一定要品尝当地的杨梅汤。制作杨梅汤时，需用水慢慢清洗杨梅，然后加少许盐浸泡。然后再用清水清洗沥干，放入锅内... ,,
水蕨菜,荔波,https://you.ctrip.com/fooditem/libo659/20486342-p1.html,https://dimg04.c-ctrip.com/images/10081b000001brf1r83AF_R_220_140.png,水蕨菜是蕨菜的一种。将采摘来的水蕨菜清洗干净后焯水，之后过凉水，取出切段备用。其制作方法简单，可清炒、凉拌、其口感鲜... ,,
酸肉,荔波,https://you.ctrip.com/fooditem/libo659/20987070-p1.html,https://dimg04.c-ctrip.com/images/100h1b000001bsswi123A_R_220_140.png,荔波制作酸肉历史悠久，因此享有盛名。当地人喜欢将肉类制成腌酸肉，先将肉切片后，按照比例加入盐、花椒米等配料拌匀，然后... ,,
酸汤鱼,荔波,https://you.ctrip.com/fooditem/libo659/58159-p1.html,https://dimg04.c-ctrip.com/images/tg/738/364/188/8fae490141db41c3bb8075c2562fe123_R_220_140.jpg,酸汤鱼是苗侗族的一道传统菜肴，以鱼肉、酸汤和山仓子为主要原料烹制而成，入口略带酸味，鱼肉鲜嫩爽口，是贵州“黔系”菜肴... ,,
米豆腐,荔波,https://you.ctrip.com/fooditem/libo659/7756445-p1.html,https://dimg04.c-ctrip.com/images/tg/101/577/305/4b019a409c4546cd89ed7f8441fb4c7e_R_220_140.jpg,米豆腐是黔南地区的特色小吃，用大米淘洗浸泡后加水磨成米浆，然后加食用碱熬制，冷却后形成块状“豆腐”，食用时切成小片，... ,,
手抓饭,乌鲁木齐,https://you.ctrip.com/fooditem/urumqi117/7771641-p1.html,https://dimg04.c-ctrip.com/images/tg/734/800/027/1950ebafb79441b28b22adb5f46e202f_R_220_140.jpg,手抓饭对于乌鲁木齐当地人来说是一道既营养又美味的主食。选用新鲜的羊肉、胡萝卜等入料，配以羊油一起烹制，然后将菜、肉和... ,海尔巴格餐饮美都·四楼火锅,https://you.ctrip.com/food/urumqi117/12477340.html
薄皮包子,乌鲁木齐,https://you.ctrip.com/fooditem/urumqi117/7756120-p1.html,https://dimg04.c-ctrip.com/images/tg/409/277/943/8778112ae9704b128fe9bab4e78d950b_R_220_140.jpg,薄皮包子也就是当地的蒸包子，是乌鲁木齐人非常喜爱的面食之一。蒸好的薄皮包子皮儿油亮通透，几乎可以看到馅料，入口皮软肉... ,,
新疆大盘鸡,乌鲁木齐,https://you.ctrip.com/fooditem/urumqi117/71048-p1.html,https://dimg04.c-ctrip.com/images/tg/111/243/461/b91774fb2bf546ef9a6cb0dbca338fad_R_220_140.jpg,新疆大盘鸡作为新疆的十大经典名菜之一，当然也少不了乌鲁木齐人民对它的追捧。油亮的鸡块，软糯的土豆、劲道的皮带面都是缺... ,血站大盘鸡(西北路店),https://you.ctrip.com/food/urumqi117/4926871.html
烤包子,乌鲁木齐,https://you.ctrip.com/fooditem/urumqi117/31578-p1.html,https://dimg04.c-ctrip.com/images/tg/572/890/598/157f9189d92d4d55b7d89429da2b5a16_R_220_140.jpg,烤包子是乌鲁木齐当地人喜爱的小吃之一。把包着羊肉丁、洋葱等馅儿料的包子放入馕坑烤熟即可，成品外皮金黄油亮，一口咬下去... ,纳瓦新疆音乐餐厅(银都店),https://you.ctrip.com/food/urumqi117/15436978.html
烤羊肉串,乌鲁木齐,https://you.ctrip.com/fooditem/urumqi117/32401-p1.html,https://dimg04.c-ctrip.com/images/tg/717/040/839/f2543c3a7dcc4179b0f744f27c494e98_R_220_140.jpg,说到烤羊肉串，首先想到的大概就是新疆了。作为乌鲁木齐当地颇具民族风味的小吃，羊肉串毋庸置疑的成为了当家花旦，串成一串... ,海尔巴格餐饮美都·四楼火锅,https://you.ctrip.com/food/urumqi117/12477340.html
馕,乌鲁木齐,https://you.ctrip.com/fooditem/urumqi117/42558-p1.html,https://dimg04.c-ctrip.com/images/tg/910/916/333/5c756fed7f074424af62a01728577b3f_R_220_140.jpg,馕是以发酵好的面为主要食材，做成面饼，烤制而成。外表金黄色的馕，大多是圆形或者椭圆形，多个少数民族把它作为当地的主食... ,阿布拉的馕(西北路店),https://you.ctrip.com/food/urumqi117/223647.html
炒米粉,乌鲁木齐,https://you.ctrip.com/fooditem/urumqi117/24669839-p1.html,https://dimg04.c-ctrip.com/images/100f1b000001breq94BDF_R_220_140.png,炒米粉是新疆特色风味小吃。采用嚼劲十足的粗米粉，加入特制酱料翻炒，之后加入牛肉、青椒、芹菜、蘑菇等配料。出锅时米粉色... ,,
椒麻鸡,乌鲁木齐,https://you.ctrip.com/fooditem/urumqi117/24198886-p1.html,https://dimg04.c-ctrip.com/images/10061c000001c63reE22B_R_220_140.png,在新疆，不是只有大盘鸡令人着迷，色泽诱人的椒麻鸡也是众多吃货无法抗拒的美食。采用散养土鸡，处理干净后可加入盐、花椒、... ,,
鸽捞面,乌鲁木齐,https://you.ctrip.com/fooditem/urumqi117/21056708-p1.html,https://dimg04.c-ctrip.com/images/01070120009zmnyaf15B5_R_220_140.jpg,鸽捞面是新疆的特色美食，和新疆大盘鸡有着异曲同工之妙。鸽捞面源自于风靡南疆的鸽子拌面，选用散养小乳鸽，剁成小块腌制，... ,,
风味包子,伊犁,https://you.ctrip.com/fooditem/yili115/24291017-p1.html,https://dimg04.c-ctrip.com/images/100d1b000001bq13r6CFA_R_220_140.png,伊犁的风味包子非常出名，烹制方式多样，口感也各不相同，常见的有烤包子、薄皮包子等。这里的包子馅儿一般是用羊肉或牛肉配... ,,
馕,伊犁,https://you.ctrip.com/fooditem/yili115/23879520-p1.html,https://dimg04.c-ctrip.com/images/100j1b000001br11e5FE3_R_220_140.png,馕是以发酵好的面为食材，制成面饼，烘烤而成。多个少数民族把它作为当地的主食之一，伊犁也不例外。当地人对馕的喜爱程度已... ,,
手抓饭,伊犁,https://you.ctrip.com/fooditem/yili115/24170512-p1.html,https://dimg04.c-ctrip.com/images/100o1b000001bq3k40FFB_R_220_140.png,伊犁的手抓饭是一道既营养又美味的主食。选用新鲜的羊肉、胡萝卜等入料，配以羊油一起烹制，然后将菜、肉和米饭拌匀即可食用... ,,
大盘鸡,伊犁,https://you.ctrip.com/fooditem/yili115/24668825-p1.html,https://dimg04.c-ctrip.com/images/100d1b000001bq2j24D67_R_220_140.png,大盘鸡是当地大众餐桌上必不可少的一道美食。油亮嫩滑的鸡块、香软绵糯的土豆、Q弹筋道的皮带面都是缺一不可，再配以干辣椒... ,,
拉条子,伊犁,https://you.ctrip.com/fooditem/yili115/24145406-p1.html,https://dimg04.c-ctrip.com/images/10061b000001bs6fg7A0E_R_220_140.png,拉条子也被叫做新疆拌面，是当地大众喜爱的主食之一。筋道Q弹的面条搭配上不同的肉菜一起拌匀即可食用。入口鲜香，常吃不腻... ,,
冰淇淋,伊犁,https://you.ctrip.com/fooditem/yili115/24655974-p1.html,https://dimg04.c-ctrip.com/images/100l1b000001bn6vg3428_R_220_140.png,伊犁的冰淇淋是一直保持纯手工制作的老冰淇淋，其制作工艺在当地历史非常悠久。这里的冰淇淋选用蜂蜜、鸡蛋、冰块等作为主料... ,,
酸奶,伊犁,https://you.ctrip.com/fooditem/yili115/24657531-p1.html,https://dimg04.c-ctrip.com/images/100k1c000001ca2epFCDD_R_220_140.png,伊犁的酸奶与我们平常在超市里看到的并不太一样，这里的酸奶成品为固体状，形似嫩豆腐一般，味道偏酸，但是入口丝滑醇香、软... ,,
馕,喀什地区,https://you.ctrip.com/fooditem/kashi124/42558-p1.html,https://dimg04.c-ctrip.com/images/tg/910/916/333/5c756fed7f074424af62a01728577b3f_R_220_140.jpg,馕是喀什地区人们生活中不可或缺的美食，其主料是麦面或玉米面，配料多为芝麻、皮牙子和鸡蛋等等，吃起来香酥可口。馕的种类... ,,
抓饭,喀什地区,https://you.ctrip.com/fooditem/kashi124/81811-p1.html,https://dimg04.c-ctrip.com/images/tg/070/069/658/7692da8e1bb5465e8652fb0dde443a93_R_220_140.jpg,抓饭是喀什地区传统的特色美食，来到喀什地区值得一试。抓饭的主要食材为上乘羊肉、胡萝卜和大米，佐以清油和羊油一起烹饪而... ,,
羊肉串,喀什地区,https://you.ctrip.com/fooditem/kashi124/24670336-p1.html,https://dimg04.c-ctrip.com/images/100t1c000001clrdzF76C_R_220_140.jpg,羊肉串是喀什地区声名远扬的风味小吃，来到喀什地区千万不要错过。当地特产的羊肉格外鲜嫩，首先选取上乘部位腌制好后，再用... ,,
酸奶,喀什地区,https://you.ctrip.com/fooditem/kashi124/24657531-p1.html,https://dimg04.c-ctrip.com/images/100k1c000001ca2epFCDD_R_220_140.png,喀什地区有十分优质的奶源，制作奶制品的工艺也颇为娴熟，使得喀什地区的酸奶不同于一般的酸奶。其成品形如嫩豆腐一样，质地... ,,
烤包子,喀什地区,https://you.ctrip.com/fooditem/kashi124/31578-p1.html,https://dimg04.c-ctrip.com/images/tg/123/715/455/72b25b9393dd4718bbe4a4a5532ecc23_R_220_140.jpg,烤包子是喀什地区人们非常喜爱的小吃之一。包好的方形包子需放到馕坑中烤制，烤制好的包子皮色黄亮，轻轻一口下去，内里羊肉... ,,
薄皮包子,喀什地区,https://you.ctrip.com/fooditem/kashi124/7756120-p1.html,https://dimg04.c-ctrip.com/images/tg/409/277/943/8778112ae9704b128fe9bab4e78d950b_R_220_140.jpg,薄皮包子是喀什地区非常有名的面食之一，其显著的特色就是外皮色白通透和内里馅料饱满多汁，入口肉馅鲜香美味，让人回味无穷... ,,
馕坑肉,喀什地区,https://you.ctrip.com/fooditem/kashi124/24196896-p1.html,https://dimg04.c-ctrip.com/images/100d1b000001bq3cnFA62_R_220_140.png,喀什地区是肉食爱好者们的圣地，代表性肉食之一就是馕坑肉。馕坑肉实际上就是馕坑烤肉，制作时严选上乘羊肉部位，利用馕坑火... ,,
烤鸽子,喀什地区,https://you.ctrip.com/fooditem/kashi124/7768792-p1.html,https://dimg04.c-ctrip.com/images/10021c000001e0a05F88F_R_220_140.jpg,烤鸽子是喀什地区的经典烤制美食之一，其中莎车县烤鸽子较为出名。鸽子的肉质细嫩鲜美，经炭火炙烤以后喷香扑鼻，色泽油亮金... ,,
大盘鸡,喀什地区,https://you.ctrip.com/fooditem/kashi124/24668825-p1.html,https://dimg04.c-ctrip.com/images/100d1b000001bq2j24D67_R_220_140.png,大盘鸡是喀什地区的传统招牌菜肴，主要选用上乘鸡块和新鲜土豆块，配以红辣椒、桂叶、八角和草果等制作而成，色香味俱全。入... ,,
凉粉,喀什地区,https://you.ctrip.com/fooditem/kashi124/24654899-p1.html,https://dimg04.c-ctrip.com/images/100w1c000001dz8fhEE86_R_220_140.jpg,喀什地区的凉粉与众不同，色泽晶莹洁白，外形上为短条状，富有弹性且软嫩。食用时加入萝卜丝、鹰嘴豆或花生碎，再用辣椒油、... ,,
凉皮,喀什地区,https://you.ctrip.com/fooditem/kashi124/24202038-p1.html,https://dimg04.c-ctrip.com/images/100e1c000001dvy6w1649_R_220_140.jpg,凉皮是喀什地区的特色美食之一，与其他地方的凉皮略有不同，显著特色是凉皮汤多，汤味较淡。个人口味也分为酸、甜、酸甜和酸... ,,
炒米粉,喀什地区,https://you.ctrip.com/fooditem/kashi124/24669839-p1.html,https://dimg04.c-ctrip.com/images/100o1c000001ds1jd47DC_R_220_140.jpg,喀什地区炒米粉是外来厨师结合本地特色创造出来的特色美食，因口感劲爆而在喀什地区广受欢迎。米粉的外形又粗又韧，搭配牛肉... ,,
南昌拌粉,南昌,https://you.ctrip.com/fooditem/nanchang175/7916633-p1.html,https://dimg04.c-ctrip.com/images/100m0n000000emnno5C9F_R_220_140.png,南昌拌粉是一道当地知名的风味小吃。其采用沸水煮熟米粉，放入剁椒、酱油、葱花等佐料调拌而成。至今已衍生多种佐料，可随心... ,梧桐下音乐吧,https://you.ctrip.com/food/nanchang175/11774745.html
米粉蒸肉,南昌,https://you.ctrip.com/fooditem/nanchang175/7933917-p1.html,https://dimg04.c-ctrip.com/images/tg/339/286/840/e5866d0377364a1b80377491fd076077_R_220_140.jpg,米粉蒸肉是南昌的名菜之一，口感酥糯清香。这道菜式的口味多样，可辣可甜，配料多辅以香菇、莲藕、山药等，口味深受食客的青... ,家常饭(孺子路店),https://you.ctrip.com/food/nanchang175/5466406.html
南昌烧土鸡,南昌,https://you.ctrip.com/fooditem/nanchang175/8081478-p1.html,https://dimg04.c-ctrip.com/images/100w0u000000iyymx5EC4_R_220_140.jpg,南昌烧土鸡属于土著特色，以走地土鸡为主料，加上香菇、糯米酒和香辣酱，味鲜不腻。成品色泽诱人，肉质鲜嫩，令人流连忘返。 ,向塘土鸡总店(福州路店),https://you.ctrip.com/food/nanchang175/5466659.html
瓦罐汤,南昌,https://you.ctrip.com/fooditem/nanchang175/7785979-p1.html,https://dimg04.c-ctrip.com/images/tg/659/432/041/756002d4e3d740a88380116e3c4f8f37_R_220_140.jpg,瓦罐汤是当地的特色美食，有上千年的历史，已入选非物质文化遗产名录。将装有食材的小瓦罐层层置于巨型瓦罐内，再以木炭恒温... ,徐军老汤店,https://you.ctrip.com/food/nanchang175/15454687.html
白糖糕,南昌,https://you.ctrip.com/fooditem/nanchang175/7816266-p1.html,https://dimg04.c-ctrip.com/images/100s0n000000el6rj9AB8_R_220_140.jpg,白糖糕是一种民间的知名传统小吃，起源于明清时期。时至今日，其已荣获了“江西五大传统名点”的美誉，并以清甜软糯的口感而... ,藜蒿腊肉精品店(广场店),https://you.ctrip.com/food/nanchang175/11437595.html
藜蒿炒腊肉,南昌,https://you.ctrip.com/fooditem/nanchang175/7760656-p1.html,https://dimg04.c-ctrip.com/images/tg/754/467/990/f157a0beae5f4fdb8f20d02e18390c6c_R_220_140.jpg,藜蒿炒腊肉为南昌的一道名菜。藜蒿产自鄱阳湖，成品口感脆爽，气味醇香清芬，食之令人回味无穷，目前已入选十大赣菜名录。 ,藜蒿腊肉精品店(广场店),https://you.ctrip.com/food/nanchang175/11437595.html
南昌炒米粉,南昌,https://you.ctrip.com/fooditem/nanchang175/7829591-p1.html,https://dimg04.c-ctrip.com/images/tg/426/390/357/1c4dfb2abd044b4faaa3b177808b17a3_R_220_140.jpg,南昌炒粉在国内闻名遐迩，其中的主料——米粉洁白细嫩，放入蒜沫、猪油、葱花等，呈现韧糯的口感和喷香的味道。 ,系马桩熊氏田螺王(总店),https://you.ctrip.com/food/nanchang175/4935340.html
肉饼汤,南昌,https://you.ctrip.com/fooditem/nanchang175/7868625-p1.html,https://dimg04.c-ctrip.com/images/100g0n000000eevfz7D4A_R_220_140.jpg,拌粉和肉饼汤是当地常见的早餐搭配。其中的肉饼采用五花肉泥制成，口感肥而不腻。还可以根据喜好加上雪梨、皮蛋、墨鱼等煨成... ,羊子两室一厅,https://you.ctrip.com/food/nanchang175/283603.html
三杯鸡,南昌,https://you.ctrip.com/fooditem/nanchang175/7761164-p1.html,https://dimg04.c-ctrip.com/images/tg/500/948/844/f7b50cfcbd924c54b0ecc99eb53976d6_R_220_140.jpg,三杯鸡是一道源于江西的经典特色菜，采用甜米酒、猪油、酱油各一杯为佐料，再加入鸡肉一起炖煮，故名“三杯鸡”。成品色泽酱... ,,
